AIT101,AIT201,AIT301,AIT401,AIT501,AIT601,DPIT101,DPIT201,DPIT301,DPIT401,DPIT501,DPIT601,FIT101,FIT201,FIT301,FIT401,FIT501,FIT601,LIT101,LIT201,LIT301,LIT401,LIT501,LIT601,MV101,MV102,MV201,MV202,MV301,MV302,MV401,MV402,MV501,MV502,MV601,MV602,P101,P102,P201,P202,P301,P302,P401,P402,P501,P502,P601,P602,PIT101,PIT201,PIT301,Normal/Attack
42.421722,27.87401,31.118324,55.362717,61.387665,49.388554,71.39168,33.18427,27.056257,18.97258,52.929295,31.711077,39.542892,30.326889,51.17384,52.06781,28.653164,55.46558,59.64638,23.134756,42.042984,25.917265,69.78424,55.578106,16.95589,44.897842,60.31637,68.98711,13.182877,28.772167,32.95972,56.153103,23.734327,67.77582,29.319023,27.083149,42.601116,42.252388,71.21897,27.370533,74.26853,66.913155,61.896263,72.75171,80.78202,36.072926,42.185852,69.563126,23.196785,78.46601,66.07266,Normal
37.60779,27.577831,44.76035,45.72564,44.394516,52.861286,70.22346,33.000797,28.276222,25.611013,48.683445,22.444778,44.00975,20.019922,56.386395,40.71361,17.859001,51.90955,66.271164,30.189339,45.804073,28.43208,66.76481,65.43073,27.173668,46.296005,68.93371,50.749916,18.474072,28.658802,27.666628,56.523514,22.437464,69.36229,26.255943,27.869917,41.18757,42.493885,72.14959,26.220623,73.30082,60.400814,60.947094,77.42047,77.189804,36.734455,46.701538,64.529686,30.852892,75.6656,73.988174,Normal
40.19266,33.398415,43.000015,50.94267,64.7598,49.152313,73.76482,26.148335,34.585575,12.961725,51.3265,22.470093,41.905,17.986116,53.249912,46.916924,22.664581,55.82231,67.27765,23.4477,48.146873,15.575134,68.52149,62.794823,30.25536,55.545353,59.83703,64.265755,29.700045,29.177845,34.201336,66.35103,22.9378,70.61294,28.647804,35.194153,39.244625,46.284557,82.71494,28.074772,81.66189,63.06617,57.58133,82.740524,76.73345,35.448856,47.044064,69.22618,18.155972,69.3151,66.80509,Normal
38.38833,37.592243,43.101494,48.661404,55.783997,41.695732,77.093544,30.90826,37.08142,26.959024,56.02203,24.57746,32.47435,25.751257,51.835827,50.63045,15.555971,54.762077,65.806114,21.425112,42.749763,29.529093,79.73026,67.60004,24.084698,44.57228,60.286644,51.87457,19.818964,14.746324,27.992174,57.488716,27.37748,62.29353,23.15378,30.905664,49.235855,57.359406,81.7544,33.526817,77.465164,58.933216,60.87721,83.26789,77.93603,37.379566,30.740402,70.33473,26.06664,70.4346,59.738678,Normal
43.27226,34.514473,35.335762,51.09065,53.883133,40.06017,80.80234,32.859325,27.482334,15.693923,50.207645,23.536985,49.70655,22.222137,50.475346,44.98744,26.800741,60.412373,63.594997,32.195908,46.75677,16.492016,70.09968,58.90161,27.390076,50.333668,55.287445,62.367348,14.356085,20.996931,23.952745,60.85045,32.26937,60.44372,16.81964,22.77311,42.328392,53.1517,79.889534,34.744827,77.20303,60.38259,67.07929,82.03321,82.801155,29.16043,38.65007,71.36305,22.948172,74.18909,67.430756,Normal
49.49293,35.143646,33.951187,44.03159,55.48297,50.19499,78.57303,22.631338,31.80453,18.352087,49.346153,27.209192,36.865917,32.794155,65.671936,51.272614,20.17162,55.025894,56.473038,23.908003,43.2271,20.280453,77.70698,62.637592,15.2087755,48.095398,68.52399,63.713936,21.715902,37.587337,33.561672,60.0718,29.391155,69.013855,20.202389,34.19802,34.50844,56.72315,72.58711,33.301064,80.9341,55.84052,62.564007,73.79904,75.55039,40.290604,34.835506,63.779537,18.753557,72.28304,56.19369,Normal
37.245445,31.589018,45.355743,41.69128,49.28597,59.723602,72.02692,26.14901,30.028948,15.523319,54.77292,36.54044,35.491573,29.093716,59.543697,45.65222,12.21767,56.161564,65.25532,25.982006,51.104916,33.519676,75.690315,53.136497,23.316442,50.775116,67.53312,52.30348,24.98241,8.598394,24.445467,64.14596,31.822409,70.82454,16.441763,27.269623,32.207664,43.331673,73.92345,31.12151,78.107956,67.14948,67.65328,73.6597,80.10315,39.66888,39.165676,64.37821,23.802433,69.36263,59.500965,Normal
41.08601,26.862366,33.789124,53.03421,59.31193,54.408905,80.516045,30.599884,24.168268,26.558138,48.250908,35.567806,46.170578,28.283262,50.13525,44.945858,22.981043,51.7258,51.674244,26.111713,40.877872,25.33892,72.77685,56.478985,20.09029,43.601974,65.58849,62.012802,23.377947,17.1455,36.222412,56.63769,26.596733,77.19508,27.188679,26.81878,33.290115,50.00719,79.77019,26.168274,82.70486,64.0098,58.59245,76.84716,75.123634,38.539906,43.678635,67.54021,20.731285,81.10435,55.66716,Normal
36.87432,37.027588,33.983246,47.574394,59.22763,60.02727,79.64691,29.808054,30.185472,14.272279,56.580112,30.669277,40.898243,24.291529,65.92659,55.80572,22.472263,50.97126,62.598686,24.123018,47.59587,21.735922,75.50223,63.4672,23.226608,52.527637,57.977207,51.153793,18.859127,24.758848,26.53087,64.4091,25.981644,59.04,21.560932,37.03322,30.793596,49.82082,79.71032,33.476772,75.51644,64.66136,56.219315,79.349815,74.7335,23.54901,42.62219,68.6154,26.006405,72.73239,63.406845,Normal
47.24849,30.373877,30.674849,39.066036,54.034126,47.768,73.97019,29.99368,27.646692,16.698381,51.97598,34.5202,32.99034,17.60307,57.51776,47.565342,26.85497,52.16597,60.867775,23.721169,48.039547,21.213642,77.941376,57.140434,17.922718,53.500088,62.669147,66.06788,26.564215,31.65845,24.052282,45.274357,27.467564,68.30807,30.689293,36.31702,34.49479,47.02928,83.8191,29.431686,73.199745,56.801746,65.171585,78.16015,81.5233,37.103104,36.415188,66.91638,30.424067,76.35544,60.42724,Normal
44.34089,34.495705,39.084114,63.307377,55.40169,57.714397,76.19457,33.369244,30.606222,19.840954,56.643166,26.80738,40.218655,27.292696,61.387444,46.99008,26.661947,55.253307,66.16859,23.967392,52.80001,32.453094,78.77109,57.74354,16.007402,56.962147,53.87332,54.66673,15.968781,23.102638,34.747574,59.605,23.338661,61.37315,29.91418,27.938307,27.160336,51.48009,83.12781,30.217922,93.765,66.16733,59.811153,80.46027,70.90702,32.8535,31.40799,72.89112,16.977835,67.33279,62.13317,Normal
36.828766,33.176678,40.49678,47.32838,55.55131,47.40961,72.67503,24.39818,37.895973,17.204784,50.30917,28.923878,44.214172,18.653564,49.741898,44.816647,27.139742,52.922318,63.076767,26.511724,42.431774,36.48586,69.075165,60.272152,18.642834,55.518574,63.877815,67.127884,17.430017,22.982372,34.397217,60.27123,22.6589,69.02434,33.025284,31.1366,42.81147,54.853203,77.887856,31.28023,72.31525,63.080654,61.145134,73.91939,78.20533,28.267405,36.521603,64.63927,23.581934,75.6067,63.64368,Normal
36.506756,37.90323,35.782,49.721996,57.627815,55.142258,78.85925,27.026178,25.671532,27.380732,50.88949,27.049868,36.81924,28.159885,53.114227,42.46657,20.11668,54.0192,71.60223,24.825045,49.610657,23.461731,69.10771,63.62721,28.666225,42.523968,58.780605,59.761517,27.850359,33.01474,29.906013,68.35729,30.911663,62.485348,21.037039,29.997326,41.107994,54.139717,80.14725,34.289112,85.91087,69.2994,63.862732,77.250244,80.90892,40.77961,41.13051,66.536476,23.234116,67.022705,61.80359,Normal
49.30501,31.371527,37.81979,47.572453,54.603924,47.850845,79.49454,26.56298,28.826862,21.91649,53.237926,28.684301,37.05751,26.458435,63.851143,53.12783,23.636274,50.65927,64.25997,22.43813,52.19146,15.792007,75.065636,57.72115,20.416977,54.15365,64.63899,44.77129,21.520388,12.530496,34.050613,59.53314,29.457638,72.90975,20.884674,31.910328,43.6926,53.570637,74.65003,25.748499,79.09579,64.95846,55.116512,79.71453,80.24759,29.281464,40.392887,66.78459,29.358208,75.7757,67.2837,Normal
46.43807,34.71267,41.44872,49.1027,43.99231,53.042202,83.49513,31.81897,30.49543,17.997528,58.382668,32.211327,37.16178,26.375744,54.79671,52.74744,21.315989,45.656784,73.349625,21.271711,51.140537,20.027676,78.325066,53.645966,23.87957,46.42549,71.95262,55.73131,21.549452,21.625788,30.111227,65.9298,32.70189,62.647846,17.56701,33.987026,42.258236,55.36389,86.33,27.155024,73.3648,67.7409,66.57198,75.75271,80.84109,36.086758,36.57131,66.58848,26.735662,68.57819,56.892273,Normal
41.024826,31.006374,40.98492,52.39339,50.405334,59.16829,76.50859,24.87765,37.193172,16.822529,55.451736,41.818394,38.819424,21.902655,45.87834,53.228596,14.895956,54.677254,57.67241,25.376509,48.49968,18.303024,72.77545,54.163506,17.928938,46.287266,56.974586,54.070595,17.865349,32.66704,34.075268,62.66214,26.476873,71.97484,27.042976,34.419666,46.335617,46.08056,69.94073,23.079506,85.51088,62.184937,71.94073,70.244675,69.420525,32.547207,50.466152,66.87915,27.275444,74.50176,64.90632,Normal
41.8988,35.67919,44.6971,56.360817,53.213703,45.63962,72.12405,29.931433,24.885971,16.774801,57.89186,32.623512,33.81877,33.574627,48.79932,51.52852,31.606121,54.24561,55.297127,28.228577,52.309933,18.918562,72.02247,55.492348,21.36205,43.191826,69.90609,63.460773,14.251981,24.26257,34.34658,61.73099,24.445158,69.58391,29.1527,35.396526,42.28015,44.97392,78.4368,31.19518,81.55628,56.000267,51.26485,77.197556,72.376015,31.333931,35.00186,65.50038,25.488928,79.66503,59.07563,Normal
41.715153,32.167915,41.57154,43.701653,46.876507,52.761562,77.27784,28.055857,36.697758,17.000166,56.555454,35.196236,36.42939,30.163637,62.785656,42.076576,20.39676,52.136616,61.33726,24.830551,49.820587,29.143002,76.62264,55.726387,22.424875,53.27589,67.61717,52.421978,16.332125,20.813408,26.436855,68.68548,34.11192,66.83573,18.963074,37.80221,40.52959,47.829388,76.6173,31.932404,78.66105,67.4839,66.77891,67.10904,86.08337,42.827858,39.101517,62.63051,27.811289,71.945915,60.93032,Normal
50.744476,33.2654,38.23962,57.246815,50.440872,48.481018,76.14301,29.034685,37.36079,15.992551,45.717834,26.21428,32.687996,23.527332,60.381317,45.86231,19.658451,52.666656,58.99605,25.510809,50.430485,14.698662,70.09497,64.893166,15.453992,46.840446,63.455048,60.01677,23.424929,29.287683,24.247854,67.80955,26.040646,68.08134,31.263079,36.974575,41.046074,56.7813,82.909355,32.53682,79.68034,64.312645,55.109104,80.116455,86.97325,25.969152,46.29367,64.98643,17.13002,75.0936,60.920883,Normal
29.838238,29.475922,43.923523,48.56655,54.21991,49.81267,75.819855,32.50206,35.431698,19.37949,49.553257,21.235434,36.16397,21.640873,48.05936,57.680805,25.441624,60.110462,60.253414,33.501343,42.08035,18.599113,72.84019,54.39791,19.944382,54.364265,60.59334,62.734222,17.698025,38.59041,34.83601,58.91648,26.028172,66.83332,33.08803,34.82103,45.383877,51.599403,78.709915,29.394722,86.252846,58.832504,52.235344,79.1784,65.8007,29.146656,42.452374,71.80925,22.728964,69.72694,65.30815,Normal
30.071928,30.536358,42.80892,55.432785,55.498627,50.31153,79.97874,32.9276,37.770477,12.335969,47.141857,29.630613,34.730576,32.353092,62.80536,51.87799,28.989923,55.901752,49.97995,30.027,49.33523,19.336525,66.12925,61.47527,16.365019,51.493412,57.805622,61.0359,24.17578,21.497766,26.16126,64.59973,31.63783,64.847786,34.46795,26.490368,50.410122,51.595886,80.94951,27.356945,80.83909,64.670425,52.94083,80.30309,82.668076,33.142822,26.99951,62.366734,12.165529,68.99988,65.44656,Normal
40.68906,37.69034,38.757973,61.638947,58.550716,48.607296,70.60982,31.947893,30.23651,16.380943,56.50476,28.384014,39.707893,25.138048,54.458748,47.17088,22.063826,53.16741,61.840973,26.722008,52.34812,29.326477,75.08455,60.69496,20.072521,42.64452,57.40297,57.53373,21.471481,18.951437,31.932917,64.14695,22.858082,58.425816,27.138216,29.139929,37.25844,63.549026,83.214645,30.447819,81.2453,62.783165,65.10247,80.747894,82.11823,39.17515,30.140835,71.07361,24.424011,69.87325,61.231968,Normal
34.02945,30.504236,42.12486,49.88004,54.500538,55.045265,83.79519,30.703243,32.74415,20.167007,50.80577,31.590208,40.500828,24.71824,68.084,51.059387,34.391457,57.64773,52.405247,32.108063,50.429047,32.08204,74.008064,60.414383,22.199154,52.875782,61.13182,72.20477,22.713995,21.045563,33.578304,64.82834,30.305504,66.373245,21.38341,29.646433,46.664955,54.940773,73.3234,23.143364,79.313675,65.93762,46.136986,74.13697,77.995384,41.448875,32.232838,61.336704,21.273216,68.89853,68.80121,Normal
47.518063,35.60815,39.457005,56.17797,64.49086,52.72969,69.19419,20.316334,22.65157,27.039965,52.91626,37.08472,39.788536,24.42164,59.10989,44.680084,19.504135,54.316036,61.42558,28.565372,50.937813,31.99226,70.84432,57.491825,26.077211,52.271538,65.58271,53.670223,25.844736,28.294676,33.52065,72.08723,24.54442,67.89195,31.311922,32.024773,54.142944,56.999813,74.91545,25.956318,78.94522,63.321373,57.76396,80.254,77.09702,31.44231,44.677128,69.13476,12.540825,69.72464,63.92425,Normal
51.71194,30.557234,44.197052,46.654785,60.709408,49.569687,73.085495,32.759212,31.33778,20.159546,50.03715,33.77325,43.138702,23.423498,51.975098,55.10348,18.509514,51.205612,55.924423,23.17468,51.137016,11.518065,66.84043,60.00374,17.887814,44.636463,57.353844,59.618084,26.794807,21.114834,26.449665,69.793076,22.256495,61.703465,31.696043,37.154545,25.34442,48.82184,83.17072,32.49195,85.88574,57.12024,55.41914,77.33778,76.097,36.198696,43.841156,67.05719,26.937838,78.55303,68.45983,Normal
44.13876,31.43383,32.985546,50.495403,55.506676,47.60989,75.678055,33.37374,30.576828,13.713759,56.16337,29.273764,38.370296,21.53933,52.67389,48.81855,35.739002,52.61155,62.199127,31.781576,44.921326,21.025873,71.014145,55.49907,15.17554,49.561527,65.04608,59.726353,19.387096,24.171677,31.136887,70.0076,28.757008,62.559914,31.654232,39.036835,37.853695,60.372566,77.75184,30.316727,77.10284,63.18324,59.935574,68.30902,85.833015,29.832895,36.617424,60.925823,10.400835,77.98747,52.624836,Normal
40.178577,38.700027,38.99906,53.767628,46.639587,55.000175,70.66865,22.633842,28.004242,18.715698,56.23416,25.096567,47.000362,25.502138,62.34871,55.795868,26.057499,51.661713,54.44092,26.807365,43.611942,33.397762,69.40063,62.94464,16.673168,52.029198,71.75018,63.060505,28.450094,17.54677,32.737568,68.2366,22.48547,67.195114,23.43845,28.546646,48.0525,57.69042,73.01382,27.046682,74.32482,63.932884,58.12468,76.37688,74.0203,43.01195,51.918346,66.8569,18.109133,79.31122,57.36331,Normal
38.32121,35.13369,39.027115,52.48331,56.206486,44.155083,67.26136,28.889532,25.902866,29.357412,53.812252,28.624159,45.27324,24.58959,71.963615,53.05931,24.481707,54.741856,64.05795,32.627857,41.537575,24.71842,75.68737,66.21802,17.677021,56.50471,68.19821,62.6438,13.358207,29.107594,28.346857,58.46442,22.88141,63.750416,28.042643,30.00301,42.88278,53.979492,81.81877,27.35072,71.908424,67.30651,58.507442,76.51029,75.70058,27.525188,45.173077,67.88651,18.96531,76.70848,71.1924,Normal
42.653538,34.432323,39.515003,50.97055,47.97619,54.64266,79.95171,30.43694,25.598192,22.42831,53.513283,37.74085,46.71374,24.553001,59.70884,44.70487,32.135834,63.419857,60.050686,31.627707,44.50784,14.713738,71.3325,63.789806,26.701462,52.92774,66.33423,62.836674,21.536192,30.656239,25.228714,53.471825,30.298412,67.22303,13.664221,36.96051,50.344463,57.22452,78.34199,28.824898,73.728485,60.35724,57.571865,85.75185,75.96828,39.665524,28.655949,63.169353,29.018265,78.59041,55.76028,Normal
34.33806,27.072922,42.825123,52.1783,50.676846,49.83069,68.62871,33.417484,36.985077,16.620325,48.979645,35.07742,45.214237,28.795324,55.30754,53.187187,22.22412,50.954716,70.82186,22.852049,50.43216,13.450867,68.07821,63.15767,26.048815,44.620197,61.564144,60.55164,20.521263,26.81141,32.90068,66.89941,17.579315,69.81119,22.579737,33.57261,36.749374,55.496357,83.22237,34.065376,80.41632,61.669617,53.588287,76.31659,69.597626,36.214855,45.002487,61.798977,27.758884,66.02483,62.664646,Normal
31.473616,35.93731,47.836746,50.056244,46.213673,57.808067,73.88291,31.733763,31.599497,20.778685,51.780487,26.909512,35.783516,27.800734,57.394756,47.776604,27.745495,47.65822,57.880875,24.822285,51.138943,22.238441,74.54398,55.799152,18.790731,50.5102,60.98397,57.112442,23.722094,24.489187,32.695595,67.446495,24.967396,71.985825,32.151367,32.62427,49.015617,59.429527,83.67023,29.403019,74.85044,61.591026,56.96992,73.096855,69.256905,48.013306,49.715496,70.49006,26.38888,78.86762,68.57854,Normal
49.27778,35.781982,38.1441,52.236332,55.416336,53.73049,76.445045,30.809347,28.413963,21.577185,53.52002,28.217554,38.568607,17.295858,57.15832,43.13877,20.354673,51.325157,59.176964,29.551323,45.116093,26.349922,65.97707,59.03223,21.1186,46.825104,64.60731,62.7638,32.961483,21.73806,32.694836,56.035774,26.583673,72.12361,27.733063,26.80072,36.266068,53.987186,75.33916,26.287336,72.67568,56.684265,45.15995,73.80386,77.54756,31.370077,42.999462,62.19081,38.110825,77.697105,68.983185,Normal
30.075003,34.819935,40.212414,55.521893,56.61019,53.79059,71.92571,29.009909,26.10493,20.815426,51.349815,39.353626,46.24681,19.422503,57.296745,51.096584,13.810202,59.068634,64.794556,21.202509,50.23115,25.546772,69.79905,57.6485,14.996773,51.010338,65.65416,62.76522,24.330458,38.30069,24.457697,58.40392,21.591928,61.804382,18.557281,36.168777,40.513027,56.87274,76.50426,30.236097,84.02387,59.651108,66.42986,74.38342,76.452225,22.424637,41.241917,71.76554,23.304354,75.73723,52.515995,Normal
46.18957,29.923021,40.43416,39.96778,57.760628,53.341286,73.539116,23.318804,36.239544,13.735728,53.267353,25.892517,33.49121,19.694393,53.207645,47.03346,27.42292,57.90452,67.058685,28.988209,45.23639,19.49059,77.50222,59.295807,19.739052,49.89314,68.99127,55.828205,13.466452,21.418337,29.585154,71.82157,23.55927,80.45438,23.144812,34.40677,40.323093,44.08188,73.68385,31.950098,77.66484,63.405125,54.184616,72.60691,81.412926,34.80682,45.37687,70.422,20.720417,71.17142,57.530552,Normal
53.043568,23.736483,37.431206,50.07833,58.83616,43.621788,70.12319,29.467451,36.65051,23.074184,54.24967,32.757854,40.62148,22.38193,57.80985,51.76381,34.61956,49.254654,62.496605,34.07517,51.630875,14.683112,71.648636,67.35686,13.544678,56.77869,61.451145,66.8843,24.491074,34.62732,35.63767,60.86175,24.37344,77.697105,25.693377,33.326435,27.099169,49.714077,81.31053,31.398445,64.72182,57.535694,51.025677,76.57555,83.345695,39.777252,37.239105,65.97689,17.091768,75.466705,68.699265,Normal
34.11648,34.39376,38.91563,43.382812,64.019684,51.16692,77.212326,32.81616,26.777443,16.855743,60.30126,29.925808,43.92719,17.597715,60.49838,46.45818,16.840364,54.493393,69.12203,25.380499,45.968994,23.565037,73.63983,66.85897,19.172705,44.65775,60.32512,56.327667,13.38401,16.628023,25.247293,67.514595,28.094538,63.498287,27.0787,26.822296,40.317425,57.13221,76.56814,35.367928,74.23243,60.612137,56.006424,81.00456,83.30423,36.763412,43.139908,71.205246,9.010571,78.17123,66.49672,Normal
52.235443,35.102974,34.74882,63.53023,59.181805,49.90001,79.530174,33.248943,26.391876,28.94737,59.5125,26.902191,44.223953,32.607056,55.451187,45.69924,20.051958,54.144913,57.45047,26.169744,50.931232,18.529854,79.96355,57.10809,24.267227,48.64999,56.487743,49.964386,17.76338,22.720957,25.146624,64.58388,29.791391,65.862206,31.57219,25.329134,37.60487,43.00484,73.13338,23.45288,81.730995,56.865112,65.385,68.34338,73.73873,30.86359,30.454466,69.476105,21.744652,76.02688,47.423447,Normal
39.829243,28.883911,35.186047,53.0564,55.319397,54.40057,75.68898,23.166119,37.118042,13.489918,57.222916,29.424889,43.057766,31.616621,69.178955,50.269043,26.251127,48.59701,53.90164,30.833466,44.579063,24.29676,71.50642,66.83237,21.471178,57.922043,63.08087,49.78107,24.380726,18.939987,27.831701,73.35508,32.965355,66.92744,24.95313,22.109827,41.079933,59.266365,83.16157,24.04901,85.66127,67.2591,61.60825,68.82259,86.18258,30.920666,37.797073,69.07793,25.861353,77.01393,64.93658,Normal
46.28986,28.097755,33.138893,44.939346,48.729973,45.67589,68.07442,29.726702,34.944416,20.139763,52.650314,26.827793,37.781445,24.912151,52.951355,46.327736,7.686317,51.93053,68.45877,30.103014,43.959595,31.076456,80.42828,60.460407,21.165699,36.94808,68.402534,56.748287,9.442273,31.712866,35.296204,71.84712,19.81316,70.34647,27.207012,32.76766,51.67874,46.113434,80.13795,27.765728,70.33769,58.181145,56.837246,75.386696,73.80605,25.578987,33.340847,68.61856,26.987907,69.335,67.53812,Normal
